GAME_ID,HOME_TEAM,AWAY_TEAM,HOME_WIN,HOME_W_PCT,HOME_FGM_RANK,HOME_FG3M_RANK,HOME_PLUS_MINUS_RANK,HOME_REB_RANK,HOME_AST_RANK,HOME_TOV_RANK,HOME_STL_RANK,HOME_BLK_RANK,HOME_PF_RANK,HOME_PTS_RANK,HOME_DivisionRank,HOME_HOME_WINS,HOME_ROAD_WINS,HOME_CurrentHomeStreak,HOME_CurrentRoadStreak,HOME_CurrentStreak,HOME_HighValueInjured,AWAY_W_PCT,AWAY_FGM_RANK,AWAY_FG3M_RANK,AWAY_PLUS_MINUS_RANK,AWAY_REB_RANK,AWAY_AST_RANK,AWAY_TOV_RANK,AWAY_STL_RANK,AWAY_BLK_RANK,AWAY_PF_RANK,AWAY_PTS_RANK,AWAY_DivisionRank,AWAY_HOME_WINS,AWAY_ROAD_WINS,AWAY_CurrentHomeStreak,AWAY_CurrentRoadStreak,AWAY_CurrentStreak,AWAY_HighValueInjured
22400770,ORL,CHA,True,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400779,HOU,PHX,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400782,DAL,GSW,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400783,LAC,MEM,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400769,BOS,SAS,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400781,UTA,LAL,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400765,IND,NYK,False,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400764,PHI,TOR,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400767,PHX,MEM,False,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400766,CHI,DET,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400760,MIL,GSW,False,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400757,WAS,SAS,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400768,LAL,UTA,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400756,ORL,ATL,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400759,MIA,BOS,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400762,DAL,SAC,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400761,OKC,NOP,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400758,BKN,CHA,True,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400763,DEN,POR,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400755,CLE,MIN,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400752,DET,CHA,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400754,MIL,PHI,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400753,HOU,TOR,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400747,MIN,POR,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400748,NYK,BOS,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400751,LAC,UTA,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400750,SAC,NOP,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400746,MEM,OKC,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400743,ORL,SAS,True,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400742,LAL,IND,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400744,WAS,ATL,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400745,CHI,GSW,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400749,PHX,DEN,False,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400741,DAL,HOU,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400740,PHX,UTA,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400734,CHA,SAS,True,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400739,OKC,TOR,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400738,DET,PHI,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400735,WAS,CLE,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400737,BKN,MIA,True,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400736,ATL,MIL,True,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400729,MIN,HOU,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400731,LAL,GSW,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400728,BOS,DAL,False,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400733,LAC,IND,False,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400732,POR,SAC,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400730,DEN,ORL,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400727,SAC,ORL,False,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400726,DEN,NOP,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400725,UTA,GSW,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400717,CHA,MIL,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400722,TOR,MEM,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400723,MIN,CHI,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400721,PHI,MIA,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400719,ATL,SAS,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400724,OKC,PHX,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400720,BKN,WAS,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400718,DET,CLE,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400711,BKN,HOU,True,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400716,POR,IND,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400710,CLE,BOS,False,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400713,TOR,NYK,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400712,PHI,DAL,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400714,CHI,MIA,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400715,LAC,LAL,False,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400705,OKC,MIL,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400706,DEN,NOP,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400704,MIN,SAC,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400708,GSW,ORL,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400707,UTA,IND,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400709,POR,PHX,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400703,MEM,SAS,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400701,DET,ATL,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400702,NYK,HOU,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400700,CHA,WAS,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400699,MIL,MEM,False,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400696,CLE,DAL,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400697,TOR,LAC,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400698,PHI,BOS,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400695,DET,CHI,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400692,NYK,LAL,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400691,OKC,SAC,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400688,CHA,DEN,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400693,SAS,MIA,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400690,MIN,WAS,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400686,IND,ATL,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400694,POR,PHX,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400687,UTA,ORL,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400689,HOU,BKN,False,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400682,TOR,CHI,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400683,NOP,BOS,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400681,PHI,DEN,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400685,GSW,PHX,False,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400684,SAS,MIL,True,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400679,CHA,LAC,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400680,DET,DAL,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400678,POR,ORL,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400677,UTA,MIN,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400674,WAS,LAL,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400676,MEM,HOU,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400675,CLE,ATL,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400668,NYK,DEN,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400671,SAS,LAC,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400664,IND,DET,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400663,CHA,BKN,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400667,MIA,CLE,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400666,BOS,CHI,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400670,NOP,DAL,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400665,WAS,TOR,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400669,PHI,SAC,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400673,GSW,OKC,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400672,PHX,MIN,False,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400660,PHI,LAL,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400661,GSW,UTA,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400662,POR,MIL,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400532,ATL,HOU,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400652,MIA,ORL,True,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400657,DAL,WAS,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400659,PHX,LAC,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400653,NYK,MEM,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400658,UTA,MIL,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400656,MIN,ATL,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400654,TOR,NOP,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400649,CLE,DET,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400651,BKN,SAC,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400650,BOS,HOU,False,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400648,CHA,LAL,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400655,CHI,DEN,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400647,POR,OKC,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400644,GSW,LAL,False,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400635,DAL,BOS,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400639,ATL,TOR,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400634,MIN,DEN,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400640,CLE,HOU,False,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400636,BKN,MIA,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400637,CHA,NOP,True,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400641,NYK,SAC,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400642,CHI,PHI,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400645,PHX,WAS,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400633,SAS,IND,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400646,LAC,MIL,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400638,ORL,DET,True,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400643,MEM,UTA,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400630,CHA,POR,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400632,MEM,NOP,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
